ПЕРИОД_ОД,ПЕРИОД_ДО,ОПШТИНА_ГРАД,ВРСТА_ПРОМЕНЕ,БРОЈ_ПРОМЕНА
04.05.2026,10.05.2026,ВАЉЕВО - ГРАД,Брисање по основу одјаве пребивалишта,14
04.05.2026,10.05.2026,ВАЉЕВО - ГРАД,Брисање по основу смрти лица,25
04.05.2026,10.05.2026,ВАЉЕВО - ГРАД,Брисање по службеној дужности,4
04.05.2026,10.05.2026,ВАРВАРИН,Упис по основу стицања пунолетства,5
04.05.2026,10.05.2026,ВАРВАРИН,Упис по основу пријаве пребивалишта,6
04.05.2026,10.05.2026,ВАРВАРИН,Промена личних података,2
04.05.2026,10.05.2026,ВАРВАРИН,Промена адресе пребивалишта,37
04.05.2026,10.05.2026,ВАРВАРИН,Брисање по основу одјаве пребивалишта,3
04.05.2026,10.05.2026,ВАРВАРИН,Брисање по основу смрти лица,5
04.05.2026,10.05.2026,ВАРВАРИН,Брисање по службеној дужности,1
04.05.2026,10.05.2026,ВЕЛИКА ПЛАНА,Упис по основу стицања пунолетства,10
04.05.2026,10.05.2026,ВЕЛИКА ПЛАНА,Упис по основу пријаве пребивалишта,10
04.05.2026,10.05.2026,ВЕЛИКА ПЛАНА,Промена личних података,6
04.05.2026,10.05.2026,ВЕЛИКА ПЛАНА,Промена адресе пребивалишта,11
04.05.2026,10.05.2026,ВЕЛИКА ПЛАНА,Брисање по основу одјаве пребивалишта,3
04.05.2026,10.05.2026,ВЕЛИКА ПЛАНА,Брисање по основу смрти лица,18
04.05.2026,10.05.2026,ВЕЛИКА ПЛАНА,Брисање боравишта интерно расељеног лица,1
04.05.2026,10.05.2026,ВЕЛИКА ПЛАНА,Брисање по службеној дужности,1
04.05.2026,10.05.2026,ВЕЛИКО ГРАДИШТЕ,Упис по основу стицања пунолетства,5
04.05.2026,10.05.2026,ВЕЛИКО ГРАДИШТЕ,Упис по основу пријаве пребивалишта,4
04.05.2026,10.05.2026,ВЕЛИКО ГРАДИШТЕ,Промена личних података,3
04.05.2026,10.05.2026,ВЕЛИКО ГРАДИШТЕ,Промена адресе пребивалишта,12
04.05.2026,10.05.2026,ВЕЛИКО ГРАДИШТЕ,Брисање по основу одјаве пребивалишта,1
04.05.2026,10.05.2026,ВЕЛИКО ГРАДИШТЕ,Брисање по основу смрти лица,7
04.05.2026,10.05.2026,ВИТИНА,Брисање по основу одјаве пребивалишта,1
04.05.2026,10.05.2026,ВИТИНА,Брисање по основу смрти лица,2
04.05.2026,10.05.2026,ВЛАДИМИРЦИ,Упис по основу стицања пунолетства,1
04.05.2026,10.05.2026,ВЛАДИМИРЦИ,Упис по основу пријаве пребивалишта,1
04.05.2026,10.05.2026,ВЛАДИМИРЦИ,Промена личних података,1
04.05.2026,10.05.2026,ВЛАДИМИРЦИ,Промена адресе пребивалишта,2
04.05.2026,10.05.2026,ВЛАДИМИРЦИ,Брисање по основу одјаве пребивалишта,4
04.05.2026,10.05.2026,ВЛАДИМИРЦИ,Брисање по основу смрти лица,4
04.05.2026,10.05.2026,ВЛАДИЧИН ХАН,Упис по основу стицања пунолетства,3
04.05.2026,10.05.2026,ВЛАДИЧИН ХАН,Упис по основу пријаве пребивалишта,2
04.05.2026,10.05.2026,ВЛАДИЧИН ХАН,Промена личних података,2
04.05.2026,10.05.2026,ВЛАДИЧИН ХАН,Промена адресе пребивалишта,12
04.05.2026,10.05.2026,ВЛАДИЧИН ХАН,Брисање по основу одјаве пребивалишта,4
04.05.2026,10.05.2026,ВЛАДИЧИН ХАН,Брисање по основу смрти лица,7
04.05.2026,10.05.2026,ВЛАСОТИНЦЕ,Брисање по основу одјаве пребивалишта,9
04.05.2026,10.05.2026,ВЛАСОТИНЦЕ,Брисање по основу смрти лица,7
04.05.2026,10.05.2026,ВРАЊЕ - ГРАД,Упис по основу стицања пунолетства,19
04.05.2026,10.05.2026,ВРАЊЕ - ГРАД,Упис по основу пријаве пребивалишта,20
04.05.2026,10.05.2026,ВРАЊЕ - ГРАД,Промена личних података,8
04.05.2026,10.05.2026,ВРАЊЕ - ГРАД,Промена адресе пребивалишта,83
04.05.2026,10.05.2026,ВРАЊЕ - ГРАД,Брисање по основу одјаве пребивалишта,26
04.05.2026,10.05.2026,ВРАЊЕ - ГРАД,Брисање по основу смрти лица,16
04.05.2026,10.05.2026,ВРАЊЕ - ГРАД,Брисање боравишта интерно расељеног лица,2
04.05.2026,10.05.2026,ВРАЊЕ - ГРАД,Брисање по службеној дужности,1
04.05.2026,10.05.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Упис по основу стицања пунолетства,1
04.05.2026,10.05.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Упис по основу пријаве пребивалишта,3
04.05.2026,10.05.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Промена адресе пребивалишта,10
04.05.2026,10.05.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Брисање по основу одјаве пребивалишта,4
04.05.2026,10.05.2026,ВРАЊЕ-ВРАЊСКА БАЊА,Брисање по основу смрти лица,5
04.05.2026,10.05.2026,ВРБАС,Упис по основу стицања пунолетства,3
04.05.2026,10.05.2026,ВРБАС,Упис по основу пријаве пребивалишта,6
04.05.2026,10.05.2026,ВРБАС,Промена личних података,3
04.05.2026,10.05.2026,ВРБАС,Промена адресе пребивалишта,2
04.05.2026,10.05.2026,ВРБАС,Брисање по основу одјаве пребивалишта,14
04.05.2026,10.05.2026,ВРБАС,Брисање по основу смрти лица,6
04.05.2026,10.05.2026,ВРЊАЧКА БАЊА,Брисање по основу одјаве пребивалишта,10
04.05.2026,10.05.2026,ВРЊАЧКА БАЊА,Брисање по основу смрти лица,6
04.05.2026,10.05.2026,ВРШАЦ - ГРАД,Упис по основу стицања пунолетства,13
04.05.2026,10.05.2026,ВРШАЦ - ГРАД,Упис по основу пријаве пребивалишта,6
04.05.2026,10.05.2026,ВРШАЦ - ГРАД,Промена личних података,1
04.05.2026,10.05.2026,ВРШАЦ - ГРАД,Промена адресе пребивалишта,40
04.05.2026,10.05.2026,ВРШАЦ - ГРАД,Брисање по основу одјаве пребивалишта,4
04.05.2026,10.05.2026,ВРШАЦ - ГРАД,Брисање по основу смрти лица,8
04.05.2026,10.05.2026,ВУЧИТРН,Промена личних података,1
04.05.2026,10.05.2026,ВУЧИТРН,Брисање по основу одјаве пребивалишта,4
04.05.2026,10.05.2026,ГАЏИН ХАН,Промена личних података,1
04.05.2026,10.05.2026,ГАЏИН ХАН,Промена адресе пребивалишта,13
04.05.2026,10.05.2026,ГАЏИН ХАН,Брисање по основу смрти лица,2
04.05.2026,10.05.2026,ГЊИЛАНЕ,Упис по основу стицања пунолетства,4
04.05.2026,10.05.2026,ГЊИЛАНЕ,Брисање по основу одјаве пребивалишта,5
04.05.2026,10.05.2026,ГЊИЛАНЕ,Брисање по основу смрти лица,2
04.05.2026,10.05.2026,ГОЛУБАЦ,Упис по основу стицања пунолетства,1
04.05.2026,10.05.2026,ГОЛУБАЦ,Упис по основу пријаве пребивалишта,4
04.05.2026,10.05.2026,ГОЛУБАЦ,Промена адресе пребивалишта,19
04.05.2026,10.05.2026,ГОЛУБАЦ,Брисање по основу одјаве пребивалишта,2
04.05.2026,10.05.2026,ГОЛУБАЦ,Брисање по основу смрти лица,4
04.05.2026,10.05.2026,ГОРА,Брисање по основу одјаве пребивалишта,1
04.05.2026,10.05.2026,ГОРЊИ МИЛАНОВАЦ,Упис по основу стицања пунолетства,5
04.05.2026,10.05.2026,ГОРЊИ МИЛАНОВАЦ,Упис по основу пријаве пребивалишта,5
04.05.2026,10.05.2026,ГОРЊИ МИЛАНОВАЦ,Промена личних података,6
04.05.2026,10.05.2026,ГОРЊИ МИЛАНОВАЦ,Промена адресе пребивалишта,5
04.05.2026,10.05.2026,ГОРЊИ МИЛАНОВАЦ,Брисање по основу одјаве пребивалишта,9
04.05.2026,10.05.2026,ГОРЊИ МИЛАНОВАЦ,Брисање по основу смрти лица,8
04.05.2026,10.05.2026,ДЕСПОТОВАЦ,Упис по основу стицања пунолетства,15
04.05.2026,10.05.2026,ДЕСПОТОВАЦ,Упис по основу пријаве пребивалишта,4
04.05.2026,10.05.2026,ДЕСПОТОВАЦ,Промена личних података,7
04.05.2026,10.05.2026,ДЕСПОТОВАЦ,Промена адресе пребивалишта,15
04.05.2026,10.05.2026,ДЕСПОТОВАЦ,Брисање по основу одјаве пребивалишта,7
04.05.2026,10.05.2026,ДЕСПОТОВАЦ,Брисање по основу смрти лица,13
04.05.2026,10.05.2026,ДИМИТРОВГРАД,Упис по основу стицања пунолетства,1
04.05.2026,10.05.2026,ДИМИТРОВГРАД,Упис по основу пријаве пребивалишта,4
04.05.2026,10.05.2026,ДИМИТРОВГРАД,Промена личних података,2
04.05.2026,10.05.2026,ДИМИТРОВГРАД,Промена адресе пребивалишта,11
04.05.2026,10.05.2026,ДИМИТРОВГРАД,Брисање по основу одјаве пребивалишта,1
04.05.2026,10.05.2026,ДИМИТРОВГРАД,Брисање по основу смрти лица,1
04.05.2026,10.05.2026,ДОЉЕВАЦ,Упис по основу стицања пунолетства,3
04.05.2026,10.05.2026,ДОЉЕВАЦ,Упис по основу пријаве пребивалишта,7
04.05.2026,10.05.2026,ДОЉЕВАЦ,Промена личних података,2
04.05.2026,10.05.2026,ДОЉЕВАЦ,Промена адресе пребивалишта,51
04.05.2026,10.05.2026,ДОЉЕВАЦ,Брисање по основу одјаве пребивалишта,2
04.05.2026,10.05.2026,ДОЉЕВАЦ,Брисање по основу губитка пословне способности,1
04.05.2026,10.05.2026,ДОЉЕВАЦ,Брисање по основу смрти лица,23
04.05.2026,10.05.2026,ЖАБАЉ,Упис по основу стицања пунолетства,5
04.05.2026,10.05.2026,ЖАБАЉ,Упис по основу пријаве пребивалишта,3
04.05.2026,10.05.2026,ЖАБАЉ,Промена личних података,4
04.05.2026,10.05.2026,ЖАБАЉ,Промена адресе пребивалишта,5
04.05.2026,10.05.2026,ЖАБАЉ,Брисање по основу одјаве пребивалишта,7
04.05.2026,10.05.2026,ЖАБАЉ,Брисање по основу губитка пословне способности,1
04.05.2026,10.05.2026,ЖАБАЉ,Брисање по основу смрти лица,9
04.05.2026,10.05.2026,ЖАБАРИ,Упис по основу стицања пунолетства,1
04.05.2026,10.05.2026,ЖАБАРИ,Промена личних података,2
04.05.2026,10.05.2026,ЖАБАРИ,Промена адресе пребивалишта,14
04.05.2026,10.05.2026,ЖАБАРИ,Брисање по основу одјаве пребивалишта,4
04.05.2026,10.05.2026,ЖАБАРИ,Брисање по основу смрти лица,2
04.05.2026,10.05.2026,ЖАГУБИЦА,Упис по основу стицања пунолетства,1
04.05.2026,10.05.2026,ЖАГУБИЦА,Упис по основу пријаве пребивалишта,6
04.05.2026,10.05.2026,ЖАГУБИЦА,Промена личних података,4
04.05.2026,10.05.2026,ЖАГУБИЦА,Промена адресе пребивалишта,21
04.05.2026,10.05.2026,ЖАГУБИЦА,Брисање по основу одјаве пребивалишта,1
04.05.2026,10.05.2026,ЖАГУБИЦА,Брисање по основу смрти лица,8
04.05.2026,10.05.2026,ЖИТИШТЕ,Упис по основу стицања пунолетства,1
04.05.2026,10.05.2026,ЖИТИШТЕ,Упис по основу пријаве пребивалишта,2
04.05.2026,10.05.2026,ЖИТИШТЕ,Промена личних података,1
04.05.2026,10.05.2026,ЖИТИШТЕ,Промена адресе пребивалишта,2
04.05.2026,10.05.2026,ЖИТИШТЕ,Брисање по основу одјаве пребивалишта,4
04.05.2026,10.05.2026,ЖИТИШТЕ,Брисање по основу смрти лица,6
04.05.2026,10.05.2026,ЖИТОРАЂА,Промена личних података,2
04.05.2026,10.05.2026,ЖИТОРАЂА,Промена адресе пребивалишта,19
04.05.2026,10.05.2026,ЖИТОРАЂА,Брисање по основу одјаве пребивалишта,4
04.05.2026,10.05.2026,ЖИТОРАЂА,Брисање по основу смрти лица,3
04.05.2026,10.05.2026,ЗАЈЕЧАР - ГРАД,Упис по основу стицања пунолетства,13
04.05.2026,10.05.2026,ЗАЈЕЧАР - ГРАД,Упис по основу пријаве пребивалишта,9
04.05.2026,10.05.2026,ЗАЈЕЧАР - ГРАД,Упис по основу пријема у држављанство,1
04.05.2026,10.05.2026,ЗАЈЕЧАР - ГРАД,Промена личних података,7
04.05.2026,10.05.2026,ЗАЈЕЧАР - ГРАД,Промена адресе пребивалишта,17
04.05.2026,10.05.2026,ЗАЈЕЧАР - ГРАД,Брисање по основу одјаве пребивалишта,9
04.05.2026,10.05.2026,ЗАЈЕЧАР - ГРАД,Брисање по основу смрти лица,23
04.05.2026,10.05.2026,ЗВЕЧАН,Брисање по основу одјаве пребивалишта,3
04.05.2026,10.05.2026,ЗВЕЧАН,Брисање по основу смрти лица,2
04.05.2026,10.05.2026,ЗРЕЊАНИН - ГРАД,Упис по основу стицања пунолетства,25
04.05.2026,10.05.2026,ЗРЕЊАНИН - ГРАД,Упис по основу пријаве пребивалишта,36
04.05.2026,10.05.2026,ЗРЕЊАНИН - ГРАД,Промена личних података,18
04.05.2026,10.05.2026,ЗРЕЊАНИН - ГРАД,Промена адресе пребивалишта,65
04.05.2026,10.05.2026,ЗРЕЊАНИН - ГРАД,Брисање по основу одјаве пребивалишта,22
04.05.2026,10.05.2026,ЗРЕЊАНИН - ГРАД,Брисање по основу смрти лица,21
04.05.2026,10.05.2026,ЗРЕЊАНИН - ГРАД,Брисање по службеној дужности,28
04.05.2026,10.05.2026,ЗУБИН ПОТОК,Брисање по основу одјаве пребивалишта,1
04.05.2026,10.05.2026,ЗУБИН ПОТОК,Брисање по основу смрти лица,2
04.05.2026,10.05.2026,ИВАЊИЦА,Упис по основу стицања пунолетства,4
04.05.2026,10.05.2026,ИВАЊИЦА,Промена личних података,8
04.05.2026,10.05.2026,ИВАЊИЦА,Промена адресе пребивалишта,8
04.05.2026,10.05.2026,ИВАЊИЦА,Брисање по основу одјаве пребивалишта,5
04.05.2026,10.05.2026,ИВАЊИЦА,Брисање по основу смрти лица,6
04.05.2026,10.05.2026,ИНЂИЈА,Упис по основу стицања пунолетства,13
04.05.2026,10.05.2026,ИНЂИЈА,Упис по основу пријаве пребивалишта,10
04.05.2026,10.05.2026,ИНЂИЈА,Промена личних података,5
04.05.2026,10.05.2026,ИНЂИЈА,Промена адресе пребивалишта,20
04.05.2026,10.05.2026,ИНЂИЈА,Брисање по основу одјаве пребивалишта,4
04.05.2026,10.05.2026,ИНЂИЈА,Брисање по основу губитка пословне способности,2
04.05.2026,10.05.2026,ИНЂИЈА,Брисање по основу смрти лица,11
04.05.2026,10.05.2026,ИНЂИЈА,Брисање по службеној дужности,6
04.05.2026,10.05.2026,ИРИГ,Упис по основу стицања пунолетства,2
04.05.2026,10.05.2026,ИРИГ,Упис по основу пријаве пребивалишта,8
04.05.2026,10.05.2026,ИРИГ,Промена адресе пребивалишта,8
04.05.2026,10.05.2026,ИРИГ,Брисање по основу одјаве пребивалишта,2
04.05.2026,10.05.2026,ИРИГ,Брисање по службеној дужности,4
04.05.2026,10.05.2026,ИСТОК,Брисање по основу одјаве пребивалишта,5
04.05.2026,10.05.2026,ЈАГОДИНА - ГРАД,Упис по основу стицања пунолетства,18
04.05.2026,10.05.2026,ЈАГОДИНА - ГРАД,Упис по основу пријаве пребивалишта,16
04.05.2026,10.05.2026,ЈАГОДИНА - ГРАД,Промена личних података,7
04.05.2026,10.05.2026,ЈАГОДИНА - ГРАД,Промена адресе пребивалишта,208
04.05.2026,10.05.2026,ЈАГОДИНА - ГРАД,Промена адресе боравишта интерно расељеног лица,1
04.05.2026,10.05.2026,ЈАГОДИНА - ГРАД,Брисање по основу одјаве пребивалишта,11
04.05.2026,10.05.2026,ЈАГОДИНА - ГРАД,Брисање по основу смрти лица,13
04.05.2026,10.05.2026,ЈАГОДИНА - ГРАД,Брисање боравишта интерно расељеног лица,1
04.05.2026,10.05.2026,ЈАГОДИНА - ГРАД,Брисање по службеној дужности,1
04.05.2026,10.05.2026,КАЊИЖА,Упис по основу стицања пунолетства,2
04.05.2026,10.05.2026,КАЊИЖА,Упис по основу пријаве пребивалишта,9
04.05.2026,10.05.2026,КАЊИЖА,Промена личних података,2
04.05.2026,10.05.2026,КАЊИЖА,Промена адресе пребивалишта,9
04.05.2026,10.05.2026,КАЊИЖА,Брисање по основу одјаве пребивалишта,1
04.05.2026,10.05.2026,КАЊИЖА,Брисање по основу смрти лица,9
04.05.2026,10.05.2026,КАЊИЖА,Исправка техничке грешке,1
04.05.2026,10.05.2026,КАЊИЖА,Брисање по службеној дужности,4
04.05.2026,10.05.2026,КИКИНДА - ГРАД,Упис по основу стицања пунолетства,8
04.05.2026,10.05.2026,КИКИНДА - ГРАД,Упис по основу пријаве пребивалишта,8
04.05.2026,10.05.2026,КИКИНДА - ГРАД,Промена личних података,6
04.05.2026,10.05.2026,КИКИНДА - ГРАД,Промена адресе пребивалишта,8
04.05.2026,10.05.2026,КИКИНДА - ГРАД,Брисање по основу одјаве пребивалишта,9
04.05.2026,10.05.2026,КИКИНДА - ГРАД,Брисање по основу смрти лица,17
04.05.2026,10.05.2026,КЛАДОВО,Упис по основу стицања пунолетства,5
04.05.2026,10.05.2026,КЛАДОВО,Упис по основу пријаве пребивалишта,6
04.05.2026,10.05.2026,КЛАДОВО,Промена личних података,1
04.05.2026,10.05.2026,КЛАДОВО,Промена адресе пребивалишта,9
04.05.2026,10.05.2026,КЛАДОВО,Брисање по основу одјаве пребивалишта,3
04.05.2026,10.05.2026,КЛАДОВО,Брисање по основу смрти лица,5
04.05.2026,10.05.2026,КНИЋ,Упис по основу стицања пунолетства,2
04.05.2026,10.05.2026,КНИЋ,Упис по основу пријаве пребивалишта,3
04.05.2026,10.05.2026,КНИЋ,Промена адресе пребивалишта,15
04.05.2026,10.05.2026,КНИЋ,Брисање по основу одјаве пребивалишта,1
04.05.2026,10.05.2026,КНИЋ,Брисање по основу смрти лица,4
04.05.2026,10.05.2026,КЊАЖЕВАЦ,Упис по основу стицања пунолетства,3
04.05.2026,10.05.2026,КЊАЖЕВАЦ,Упис по основу пријаве пребивалишта,3
04.05.2026,10.05.2026,КЊАЖЕВАЦ,Промена личних података,2
04.05.2026,10.05.2026,КЊАЖЕВАЦ,Промена адресе пребивалишта,22
04.05.2026,10.05.2026,КЊАЖЕВАЦ,Брисање по основу одјаве пребивалишта,8
04.05.2026,10.05.2026,КЊАЖЕВАЦ,Брисање по основу смрти лица,6
04.05.2026,10.05.2026,КЊАЖЕВАЦ,Брисање по службеној дужности,8
04.05.2026,10.05.2026,КОВАЧИЦА,Упис по основу стицања пунолетства,2
04.05.2026,10.05.2026,КОВАЧИЦА,Упис по основу пријаве пребивалишта,3
04.05.2026,10.05.2026,КОВАЧИЦА,Промена личних података,1
04.05.2026,10.05.2026,КОВАЧИЦА,Промена адресе пребивалишта,8
04.05.2026,10.05.2026,КОВАЧИЦА,Брисање по основу одјаве пребивалишта,2
04.05.2026,10.05.2026,КОВАЧИЦА,Брисање по основу смрти лица,6
04.05.2026,10.05.2026,КОВИН,Упис по основу стицања пунолетства,9
04.05.2026,10.05.2026,КОВИН,Упис по основу пријаве пребивалишта,11
04.05.2026,10.05.2026,КОВИН,Промена личних података,3
04.05.2026,10.05.2026,КОВИН,Промена адресе пребивалишта,13
04.05.2026,10.05.2026,КОВИН,Брисање по основу одјаве пребивалишта,4
04.05.2026,10.05.2026,КОВИН,Брисање по основу губитка пословне способности,1
04.05.2026,10.05.2026,КОВИН,Брисање по основу смрти лица,16
04.05.2026,10.05.2026,КОСЈЕРИЋ,Упис по основу стицања пунолетства,3
04.05.2026,10.05.2026,КОСЈЕРИЋ,Упис по основу пријаве пребивалишта,1
04.05.2026,10.05.2026,КОСЈЕРИЋ,Промена личних података,2
04.05.2026,10.05.2026,КОСЈЕРИЋ,Промена адресе пребивалишта,19
04.05.2026,10.05.2026,КОСЈЕРИЋ,Брисање по основу одјаве пребивалишта,2
04.05.2026,10.05.2026,КОСЈЕРИЋ,Брисање по основу смрти лица,5
04.05.2026,10.05.2026,КОСОВО ПОЉЕ,Брисање по основу одјаве пребивалишта,3
04.05.2026,10.05.2026,КОСОВСКА КАМЕНИЦА,Брисање по основу одјаве пребивалишта,3
04.05.2026,10.05.2026,КОСОВСКА МИТРОВИЦА,Упис по основу стицања пунолетства,4
04.05.2026,10.05.2026,КОСОВСКА МИТРОВИЦА,Брисање по основу одјаве пребивалишта,12
04.05.2026,10.05.2026,КОСОВСКА МИТРОВИЦА,Брисање по основу смрти лица,5
04.05.2026,10.05.2026,КОСОВСКА МИТРОВИЦА,Брисање боравишта интерно расељеног лица,2
04.05.2026,10.05.2026,КОЦЕЉЕВА,Упис по основу стицања пунолетства,3
04.05.2026,10.05.2026,КОЦЕЉЕВА,Упис по основу пријаве пребивалишта,3
04.05.2026,10.05.2026,КОЦЕЉЕВА,Промена адресе пребивалишта,10
04.05.2026,10.05.2026,КОЦЕЉЕВА,Брисање по основу одјаве пребивалишта,3
04.05.2026,10.05.2026,КРАГУЈЕВАЦ - ГРАД,Упис по основу стицања пунолетства,40
04.05.2026,10.05.2026,КРАГУЈЕВАЦ - ГРАД,Упис по основу пријаве пребивалишта,45
04.05.2026,10.05.2026,КРАГУЈЕВАЦ - ГРАД,Промена личних података,28
04.05.2026,10.05.2026,КРАГУЈЕВАЦ - ГРАД,Промена адресе пребивалишта,79
04.05.2026,10.05.2026,КРАГУЈЕВАЦ - ГРАД,Промена адресе боравишта интерно расељеног лица,3
04.05.2026,10.05.2026,КРАГУЈЕВАЦ - ГРАД,Брисање по основу отпуста из држављанства,1
04.05.2026,10.05.2026,КРАГУЈЕВАЦ - ГРАД,Брисање по основу одјаве пребивалишта,23
04.05.2026,10.05.2026,КРАГУЈЕВАЦ - ГРАД,Брисање по основу губитка пословне способности,9
04.05.2026,10.05.2026,КРАГУЈЕВАЦ - ГРАД,Брисање по основу смрти лица,55
04.05.2026,10.05.2026,КРАГУЈЕВАЦ - ГРАД,Брисање боравишта интерно расељеног лица,1
04.05.2026,10.05.2026,КРАЉЕВО - ГРАД,Упис по основу стицања пунолетства,18
04.05.2026,10.05.2026,КРАЉЕВО - ГРАД,Упис по основу пријаве пребивалишта,18
04.05.2026,10.05.2026,КРАЉЕВО - ГРАД,Упис по основу пријаве боравишта интерно расељеног лица,33
04.05.2026,10.05.2026,КРАЉЕВО - ГРАД,Промена личних података,28
04.05.2026,10.05.2026,КРАЉЕВО - ГРАД,Промена адресе пребивалишта,50
04.05.2026,10.05.2026,КРАЉЕВО - ГРАД,Промена адресе боравишта интерно расељеног лица,1
04.05.2026,10.05.2026,КРАЉЕВО - ГРАД,Брисање по основу одјаве пребивалишта,23
04.05.2026,10.05.2026,КРАЉЕВО - ГРАД,Брисање по основу губитка пословне способности,1
04.05.2026,10.05.2026,КРАЉЕВО - ГРАД,Брисање по основу смрти лица,30
04.05.2026,10.05.2026,КРАЉЕВО - ГРАД,Брисање боравишта интерно расељеног лица,2
04.05.2026,10.05.2026,КРАЉЕВО - ГРАД,Брисање по службеној дужности,4
04.05.2026,10.05.2026,КРУПАЊ,Упис по основу стицања пунолетства,4
04.05.2026,10.05.2026,КРУПАЊ,Упис по основу пријаве пребивалишта,3
04.05.2026,10.05.2026,КРУПАЊ,Промена личних података,1
04.05.2026,10.05.2026,КРУПАЊ,Промена адресе пребивалишта,20
04.05.2026,10.05.2026,КРУПАЊ,Брисање по основу одјаве пребивалишта,2
04.05.2026,10.05.2026,КРУПАЊ,Брисање по основу смрти лица,6
04.05.2026,10.05.2026,КРУПАЊ,Брисање по службеној дужности,1
04.05.2026,10.05.2026,КРУШЕВАЦ - ГРАД,Упис по основу стицања пунолетства,32
04.05.2026,10.05.2026,КРУШЕВАЦ - ГРАД,Упис по основу пријаве пребивалишта,35
04.05.2026,10.05.2026,КРУШЕВАЦ - ГРАД,Упис по основу пријаве боравишта интерно расељеног лица,2
04.05.2026,10.05.2026,КРУШЕВАЦ - ГРАД,Промена личних података,15
04.05.2026,10.05.2026,КРУШЕВАЦ - ГРАД,Промена адресе пребивалишта,101
04.05.2026,10.05.2026,КРУШЕВАЦ - ГРАД,Промена адресе боравишта интерно расељеног лица,1
04.05.2026,10.05.2026,КРУШЕВАЦ - ГРАД,Брисање по основу одјаве пребивалишта,15
04.05.2026,10.05.2026,КРУШЕВАЦ - ГРАД,Брисање по основу смрти лица,34
04.05.2026,10.05.2026,КРУШЕВАЦ - ГРАД,Брисање боравишта интерно расељеног лица,6
04.05.2026,10.05.2026,КУЛА,Упис по основу стицања пунолетства,8
04.05.2026,10.05.2026,КУЛА,Упис по основу пријаве пребивалишта,7
04.05.2026,10.05.2026,КУЛА,Промена личних података,6
04.05.2026,10.05.2026,КУЛА,Промена адресе пребивалишта,14
04.05.2026,10.05.2026,КУЛА,Брисање по основу одјаве пребивалишта,6
04.05.2026,10.05.2026,КУЛА,Брисање по основу смрти лица,11
04.05.2026,10.05.2026,КУРШУМЛИЈА,Упис по основу стицања пунолетства,8
04.05.2026,10.05.2026,КУРШУМЛИЈА,Упис по основу пријаве пребивалишта,2
04.05.2026,10.05.2026,КУРШУМЛИЈА,Упис по основу пријаве боравишта интерно расељеног лица,2
04.05.2026,10.05.2026,КУРШУМЛИЈА,Промена личних података,5
04.05.2026,10.05.2026,КУРШУМЛИЈА,Промена адресе пребивалишта,8
04.05.2026,10.05.2026,КУРШУМЛИЈА,Брисање по основу одјаве пребивалишта,6
04.05.2026,10.05.2026,КУРШУМЛИЈА,Брисање по основу смрти лица,13
04.05.2026,10.05.2026,КУРШУМЛИЈА,Брисање по службеној дужности,1
04.05.2026,10.05.2026,КУЧЕВО,Упис по основу стицања пунолетства,5
04.05.2026,10.05.2026,КУЧЕВО,Упис по основу пријаве пребивалишта,3
04.05.2026,10.05.2026,КУЧЕВО,Промена личних података,1
04.05.2026,10.05.2026,КУЧЕВО,Промена адресе пребивалишта,41
04.05.2026,10.05.2026,КУЧЕВО,Брисање по основу одјаве пребивалишта,5
04.05.2026,10.05.2026,КУЧЕВО,Брисање по основу смрти лица,4
04.05.2026,10.05.2026,КУЧЕВО,Исправка техничке грешке,1
04.05.2026,10.05.2026,ЛАЈКОВАЦ,Упис по основу стицања пунолетства,2
04.05.2026,10.05.2026,ЛАЈКОВАЦ,Упис по основу пријаве пребивалишта,2
04.05.2026,10.05.2026,ЛАЈКОВАЦ,Брисање по основу одјаве пребивалишта,4
04.05.2026,10.05.2026,ЛАЈКОВАЦ,Брисање по основу смрти лица,1
04.05.2026,10.05.2026,ЛАПОВО,Упис по основу пријаве пребивалишта,1
04.05.2026,10.05.2026,ЛАПОВО,Промена адресе пребивалишта,2
04.05.2026,10.05.2026,ЛАПОВО,Брисање по основу одјаве пребивалишта,1
04.05.2026,10.05.2026,ЛАПОВО,Брисање по основу смрти лица,3
04.05.2026,10.05.2026,ЛАПОВО,Брисање боравишта интерно расељеног лица,1
04.05.2026,10.05.2026,ЛЕБАНЕ,Упис по основу стицања пунолетства,5
04.05.2026,10.05.2026,ЛЕБАНЕ,Упис по основу пријаве пребивалишта,5
04.05.2026,10.05.2026,ЛЕБАНЕ,Промена личних података,4
04.05.2026,10.05.2026,ЛЕБАНЕ,Промена адресе пребивалишта,47
04.05.2026,10.05.2026,ЛЕБАНЕ,Брисање по основу одјаве пребивалишта,10
04.05.2026,10.05.2026,ЛЕБАНЕ,Брисање по основу смрти лица,3
04.05.2026,10.05.2026,ЛЕПОСАВИЋ,Упис по основу пријаве пребивалишта,2
04.05.2026,10.05.2026,ЛЕПОСАВИЋ,Брисање по основу одјаве пребивалишта,4
04.05.2026,10.05.2026,ЛЕПОСАВИЋ,Брисање по основу смрти лица,3
